comment,author,date,num_likes
와 대박 부드러워. mmd가 아니고 직접 춘건가보구나;;,jh l,2022-05-07T11:35:52Z,1
이세돌 붙기전에 생방에서 좁은 무대에서 혼자 춤추고 만들었던 노래가 이제 이렇게 큰 무대에서 춤추는게 진짜 너무 좋다... 성장하는 아이돌 르르땅 항상 응원해!!!😭😭,gi muri Deng,2022-05-07T11:35:50Z,3
"???님이 30,000원 후원
와따시노 마스타 피스~~~~~",Sanha Kim,2022-05-07T11:35:42Z,0
"3:34 주폭소년단을 백댄서로 쓰는 주르르......
그녀는 마스터피스....",김학권,2022-05-07T11:35:37Z,2
취업사기 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,Yoon’s signature,2022-05-07T11:37:29Z,0
"주르르 정말.. 프로 아이돌이구나.. 
1차부터 차곡차곡 올라와서 데뷔한 건 역시.. 주르르가 M@STERPIECE기 때문이지 않을까요 흑흑
최고다 주르르!!!!!!!!!!! 킹아~",미난,2022-05-07T11:35:35Z,0
4:14 마스터피스 오타 ㅠㅠ,엄즌식,2022-05-07T11:35:31Z,1
"""아이돌은 스토리다""
진짜 불멸의 명언...",루루민,2022-05-07T11:35:15Z,12
오디션때부터 지금까지의 여정이 머릿속을 스쳐 지나가는데 너무 뭉클하고 감격... 우리들의 마스터피스에서 눈물 찔끔... 르르땅 너무 고마워!,박재환,2022-05-07T11:35:15Z,7
르르땅 마스터피스 최고다 크..,미쿠06,2022-05-07T11:35:13Z,0
너무좋다!,라키,2022-05-07T11:34:48Z,0
아이돌은 스토리다 진짜.... 주르르 사랑할 수 밖에 없다.... 앞으로도 응원해 주르르 💕,빡세다구요,2022-05-07T11:34:24Z,2
이거 직접 춘건가요??,박현우,2022-05-07T11:34:24Z,1
@돔 쩔어,박현우,2022-05-07T12:57:25Z,0
"4:05
음....",파이 /APPLE PIE,2022-05-07T11:34:17Z,1
1절 나의 마스터 피스... 2절...우리들의 마스터 피스...캬 가슴이 웅장해진다ㅠㅠ,은랑,2022-05-07T11:34:10Z,0
이거 처음에 춤춘건데 이젠 이렇게 보네 ㅋㅋㅋㅋㄱ,윤성민,2022-05-07T11:34:08Z,0
"러브라이브팬인 주르르가 부르는 마스터피스 완곡이라
귀하네요",루비,2022-05-07T11:33:53Z,0
"르르땅 고마워! 르르땅 덕분에 인생이 많이 즐거워!
앞으로도 잘 부탁해! :)",wavy,2022-05-07T11:33:51Z,0
르르땅!!,약간-ヨンフン,2022-05-07T11:33:28Z,0
"와 원곡 발음까지 신경 써서 개사하셨네
개사한 분도 능력자다 ㄷㄷㄷ",파이 /APPLE PIE,2022-05-07T11:33:25Z,1
5:04,김바정,2022-05-07T11:33:20Z,0
저렇게 넓은 무대에서 혼자 올라가는거냐구ㅠㅠ 얼마나 성공한거야 르르땅!!,Seong Min Jeon,2022-05-07T11:33:14Z,1
와!!!!!!! 르르땅 목소리 너무 좋아요^^,빛돌,2022-05-07T11:32:35Z,0
평 생 아 이 돌 르 르 땅 ! ! ! !,핀 아,2022-05-07T11:32:00Z,0
음색이 사기야 사기!!,아머리아파,2022-05-07T11:31:33Z,0
마스터피스 말 그대로 걸작이네요 ㄹㅇ,_하와와,2022-05-07T11:31:08Z,1
"진짜 르르땅과 주폭도들의 희망 그 자체!
주스터피스에는 감동이 있다! 너무 고생많으셨어요!!",planets,2022-05-07T11:31:05Z,0
댄싱머신 주르르~,풀파라,2022-05-07T11:31:05Z,0
4:14 오타,썬리프,2022-05-07T11:30:56Z,0
이거 듣고 공부해야겠다...고3 생활 이걸로 버틴다ㅠㅠ,은랑,2022-05-07T11:30:54Z,0
전 커버와 이번 커버곡 모두 아이돌로서 성장한거 같은 멋있는 느낌이어서 좋았습니다... 항상 감사합니다,키나바루,2022-05-07T11:30:40Z,0
뭔데 저거 주폭소년단이야??,Kyslarc,2022-05-07T11:30:33Z,0
최고야!!!! 르르땅!!!!!!!!!!,아깅뺑띵,2022-05-07T11:30:25Z,0
르르땅 최고다!,のへの,2022-05-07T11:30:25Z,0
크.... 르르땅 노래 왜 이리 좋아~~!!!!💖💖,둘기,2022-05-07T11:30:14Z,1
마스터피스도 진짜 깔끔하게 불러서 너무좋다... 르르님은 명실상부 아이돌이십니다!!,박지호,2022-05-07T11:29:55Z,3
이게 르릇땅?,불덮,2022-05-07T11:29:54Z,0
05:04 (끄덕),도미,2022-05-07T11:29:53Z,0
비까리데 ~,Min,2022-05-07T11:29:48Z,0
쥰내 성공했네,김바정,2022-05-07T11:29:47Z,0
최고다 르르땅! 르르땅! 르르땅! 르르땅!,억울한남자,2022-05-07T11:29:41Z,0
가슴이 웅장해진다,JIHUN9476,2022-05-07T11:29:22Z,0
4:05 가사 오타났어요,ha lur,2022-05-07T11:29:19Z,0
"넘모좋아ㅋㅋ


그리고 마스터피스 동작때 v 말고 w로 해줬으면 왁뽕 풀차지였을텐데 ㅋㅋ",kallru do,2022-05-07T11:29:17Z,0
르르땅...절대...응원해....,지은지은,2022-05-07T11:29:16Z,0
"주국가는 레전드,,,",ᄋᄋ,2022-05-07T11:29:15Z,0
와 쩐당~♡,COUPANG DRG,2022-05-07T11:29:15Z,0
최고의 선물 ㅠㅠㅠㅠㅠ,정민규,2022-05-07T11:28:53Z,0
르르땅이 부른거 들었을 때부터 정말 좋아하던 노랜데 너무 좋아 ㅠㅠ,ᄋᄋ,2022-05-07T11:28:22Z,0
이야 실시간 댓글 상태 그냥 레전드네 ㄹㅇㅋㅋ 레게놐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,지원찬,2022-05-07T11:28:18Z,0
마네쟈 고백 성공?!,HM A,2022-05-07T11:28:06Z,0
이번엔 인기 급상승 동영상 1위 가자,Yoohyun Park,2022-05-07T11:27:57Z,0
와아ㅏㅏㅏㅏㅏㅏㅏ!!!! 멋지다 주르르!!!,마시,2022-05-07T11:27:45Z,1
감동받았습니다ㅜㅜ 주르르최고예요,의진,2022-05-07T11:27:40Z,0
"이러려고 주폭소년단 뽑았구나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
까메오들 스토리도 너무 킹아!",TriShiKa,2022-05-07T11:27:32Z,0
르르땅 진짜 ... 체고다.. ㅠㅠ 말이 필요가 없다 진짜 사랑해 르릇땅!!!!,김다해,2022-05-07T11:27:24Z,4
일본발음이랑 가깝게 번역해서 커버한거 소름돋네요 ㄷㄷ,Fluxta,2022-05-07T11:27:24Z,0
와 주르르님 제가 듣고싶은 노래 불러줘서 고맙습니다,gard fort,2022-05-07T11:27:01Z,0
와 옷도 아이돌 마스터 극장판에 나온 그옷이네 쩐다 싱크로율 5만8천퍼 센트,넥스트타임,2022-05-07T11:26:59Z,0
르르땅 너무 이뻐ㅠㅠㅠㅜㅜㅜㅠ 아 킹아ㅏㅏㅏ💝💝💝,Ruby,2022-05-07T11:26:46Z,0
"이야... 역시 이게 아이도루다  마스터피스를 풀버전으로 볼 수 있다니... 너무 좋다
이것이 르르땅의 마스터피스니까...",피젯스피니 FidgetSpinny,2022-05-07T11:26:45Z,1
너무 좋아서 소름이 돋는다 진짜,696,2022-05-07T11:26:36Z,1
"4:15 오타있습니다 ""M@STERPIEC""",Custodes,2022-05-07T11:26:35Z,2
이게 아이돌이지,보니 362 TV,2022-05-07T11:26:32Z,0
진짜 목소리 간질거리면서 너무 이쁘다,덕질흄선생,2022-05-07T11:26:14Z,1
나를 자꾸 꼬시자나,편의점츄파츕스도둑징버거,2022-05-07T11:26:13Z,0
"주스터피스..너무 뭉클하고 막 옛날 생각나네
르르땅 앞으로도 이렇게만 오래오래 방송해줘",주랄애호가,2022-05-07T11:26:12Z,0
웅장하다...,강우,2022-05-07T11:26:12Z,0
아니 진짜 이 울컥함 뭐지 ㅋㅋㅋㅋㅋㅋ,김승현,2022-05-07T11:26:10Z,0
이..이게..아이도루?,뇽뇽,2022-05-07T11:26:02Z,0
파이팅~!!!,김성민,2022-05-07T11:26:02Z,0
마스터피스 너무 좋다. 이게 아이돌이지,별은스타일,2022-05-07T11:25:58Z,0
가슴이 웅장해진다..,롤로 호,2022-05-07T11:25:56Z,0
알게된 지 얼마 안 됐는데 주며들었어요!!! 목소리도 정말 좋고 보컬이 넘 좋아요 😘😘💖💖 이세돌 최애 멤버..❤❤ 오늘 생방송도 처음 직접 들어가서 봤네요 ㅋㅋㅋㅋㅋ 성격도 마음에 들어서 응원하게 되는 분💖💖,머가 좋다고계속 실실대냐고,2022-05-07T11:25:53Z,3
스토리가 보인다.. 가슴 웅장해진다 ㅠㅠ,chanyoung PK.,2022-05-07T11:25:51Z,0
'걸작',rkw,2022-05-07T11:25:44Z,0
주스터피스에는 감동이 있다,김송제,2022-05-07T11:25:38Z,0
스스로 명작이되어버린 아이돌을 아십니까?,김영효,2022-05-07T11:25:33Z,0
주르르! 주르르! 주르르! 주르르! 주르르! 주르르!,웅앙,2022-05-07T11:25:30Z,0
rrrrrr땅!,jh l,2022-05-07T11:25:22Z,0
진짜 ... 아이마스 팬인데 너무 고증 좋고 노래 서사도 미쳤습니다 ㅠㅠㅠ 예전에 연습생일때 짧게 불렀던 그 곡을 수 많은 팬들 앞에서 부르는 르르땅의 서사는 찌통 박박하지 않을 수가 없습니다 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,MayB 오월비,2022-05-07T11:25:17Z,1
난 옆동네쪽인데  르르땅때문에 예습하고 들었어요!!,hyun,2022-05-07T11:25:15Z,0
"원픽인 르르땅이 제일 처음 과제곡으로 냈던 곡을 
이렇게 다시 커버곡으로 내다니 감회가 새롭네여

르르땅 화이팅~",갓제로,2022-05-07T11:25:05Z,3
"한창 아이마스 덕질할 때 좋아했던 노래인데
커버해 주셔서 정말 감사합니다 ㅠㅠ",윤기의 유튜브 공화국,2022-05-07T11:24:52Z,0
르르땅은 최고야,5층집사나이,2022-05-07T11:24:51Z,0
극락.,ㅁ?ㄹ,2022-05-07T11:24:47Z,0
"노래가 스이나우매 합니다.
5점 만점에 100점 드립니다.
뢴마네쟈 싸다구 맞는거에서
감동점수 추가로 1000점 들어갑니다.
총합 1100점!!!!!!!!",날먹충,2022-05-07T11:24:43Z,0
정말 아이돌이다,돌,2022-05-07T11:24:40Z,0
으아아아아아!!!!!! 사이코다 르르땅!!!!!!!!! 흐어어어어어어얽끄윽끄윽으어엉ㅠㅠㅠㅠ,ᄒᄒ,2022-05-07T11:24:39Z,0
4:04 자막 오타인가?? ㅜㅜ,모모씨와짱이,2022-05-07T11:24:38Z,0
우와아아 르릇당 나주거어어어어ㅓㅓㅓ어어어ㅓㅠㅜ,아기새,2022-05-07T11:24:28Z,0
레게노,라니몽,2022-05-07T11:24:22Z,0
4:06 여기 적힌 가사랑 실제 가사랑 조금 차이 있는서 같아요,가명전사김철수,2022-05-07T11:24:13Z,0
"04:04부터 자막 이슈있어요ㅠㅠ

04:04~04:08
새로운 막을 열어보자 지금 -> 아름답게 핀 시작을 할게요
04:14~04:16
M@STERPIEC -> M@STERPIECE",Ori quackquack,2022-05-07T11:24:09Z,1
음색진짜 미쳤다고~~~~,누님,2022-05-07T11:24:00Z,3
킹아!!,고준희,2022-05-07T11:23:58Z,2
노래 지렸다,jey,2022-05-07T11:23:57Z,1
진짜 아이돌같다 최고다 르르땅!,서세오,2022-05-07T11:23:48Z,1
르릇당은 신이고 세계다!,FATAL 페이탈,2022-05-07T11:23:45Z,1
사랑해,병신킬러,2022-05-07T11:23:43Z,2
와 모션캡쳐도 주르르님이 하셨네,작은토끼씨,2022-05-07T11:23:37Z,1
"여전히 아름다운 음색, 전혀 어색한 부분 없는 한글번역, 직접 모션캡쳐하신 춤까지 극락이네요",빵조가리,2022-05-07T11:23:37Z,4
너무 이뻐 😍 💕,Delicate(델리케이트),2022-05-07T11:23:34Z,2
당장이라도 3만원 도네해야할 것 같은 노래다...,해루석악개,2022-05-07T11:23:32Z,1
아 왜 눙물이... 아 쓰읍... 왜 눙물이 나지? 그래서 르르땅 다음 곡은 러브라이브죠?,리세일리,2022-05-07T11:23:28Z,1
저 주폭도라고 당당하게 말해도될까요,랑이랑이,2022-05-07T11:23:23Z,2
르 르 땅 노 마 스 터 피 스,유네,2022-05-07T11:23:12Z,2
와진짜 너무좋네;;;;;,혼합물질,2022-05-07T11:23:08Z,1
"흐흑 원래 아이돌마스터 프로듀서이기도 하지만 이세돌 팬의 한 사람으로서 정말 마음이 찡해진다구....ㅠㅠ

M@STERPIECE 번안곡이라니 너무 킹아 흑흑ㅠㅠㅠㅠㅠㅠㅠ",SHAFT ANTON,2022-05-07T11:22:48Z,5
르르땅 목소리를 들으면 행복해진달까.. 진짜 아이돌같아,TAA,2022-05-07T11:22:37Z,1
뒤에 주폭소년단 나오는거 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,QWER,2022-05-07T11:22:24Z,1
Mmd 아닌게 레게노.. 르르땅 못하는게 뭐야!!,돈많이벌고싶다,2022-05-07T11:22:22Z,8
헐…. mmd가 아니였다니..,모모씨와짱이,2022-05-07T11:27:51Z,2
주르르의 마스터피스에는 감동이있다..!!!,HyRok C,2022-05-07T11:22:20Z,1
"원래 이런거 댓글 안다는편인데 이건...







너무 레게노잖어 ㅠㅠㅠㅠㅠㅠㅠ",마냥,2022-05-07T11:21:43Z,0
😢,곽시온,2022-05-07T11:21:42Z,2
"작년에 이 노래를 처음 들었을 때 엄청 좋다 느꼈는데 이렇게 다시 불러주시고 뮤비까지 너무 감동이다
원작 고증도 된 것이 진짜 좋아 르르땅 최고야!!!!!!!!💖💖💖💖💕💕💕💕💗💗💗🎀🎀🎀🎀🎀",안솔머칸나,2022-05-07T11:21:26Z,16
이것이 포도알 3위 아이도루?,Beatless,2022-05-07T11:21:25Z,2
내가 여기서 마스터피스를 보다니... 처음에 과제곡으로 나온 노래를 이렇게 보니 나 울어요ㅠㅠㅠ,블루문,2022-05-07T11:21:21Z,1
Mmd가...아니야?,비단견,2022-05-07T11:21:18Z,1
이게 진짜 아이돌이지...,나무늘포,2022-05-07T11:21:16Z,2
르르땅 너무 좋아ㅏㅏㅏㅏㅏㅏ,아우레아,2022-05-07T11:21:14Z,1
"르르땅의 큐트보이스 너무 좋@ㅏ요.
근데....4:06에 자막 미스가 있는 것 같기도...?",미확인생물체,2022-05-07T11:21:08Z,0
이 영상보고 우는 나 정상인가요? 어째서 나 눈물이...,즈세,2022-05-07T11:21:07Z,0
큰거왔다!!!,두리왕자,2022-05-07T11:20:59Z,0
목소리 진짜 좋다 르르땅 💓💕💕💕💕💕💕,토끼히어로🍬,2022-05-07T11:20:53Z,0
"정말 저때 공연 즐거웠어요 비록 좌석은 
뒷 열이었지만 망원경 들고 보기만해도 좋더라구요 
다음에 공연하시면 꼭 앞자리에서 보고싶어요!! 응원하는 장면 비춰주면서 저도 나오네요 ㅎㅎ 르르땅 응원해!!!💖💖",당지이,2022-05-07T11:20:52Z,0
"04:06 자막 실수인가?
그래도 좋아~",닉네임은수영,2022-05-07T11:20:52Z,0
아이마스 봤을 때의 감동이 눈물이 주륵주륵,Nasu,2022-05-07T11:20:40Z,0
르르땅 넘모 킹아킹아아아아아아아아아👍 참을수없어요슈ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ👍👍👍,불꽃남자,2022-05-07T11:20:24Z,0
2.40초 와 뇌물,데성강,2022-05-07T11:20:24Z,0
르르땅의 커버에는 감동이있다,태원,2022-05-07T11:20:24Z,0
레잔도..,장하늘,2022-05-07T11:20:21Z,0
ㅋㅋ 뭔가 무대는 거대한데 춤이 뭔가 율동같아서 웃기네 ㅋㅋㄱ 그래도 잘봤습ㄴ디ㅏ,ee102,2022-05-07T11:20:09Z,0
? 이건 느낌이 mmd가 아닌데?? 아 이거 모션캡쳐구나 쩐다,후아유,2022-05-07T11:20:05Z,0
@도토리 ㅇㅎ 크래딧 보고 모션캡쳐인건 알았었는데 저번 릴파님처럼 스튜디오로 간거군요 킹아~ 감사합니다,후아유,2022-05-07T15:14:34Z,0
스튜디오 가서 모션캡쳐한거,도토리,2022-05-07T11:20:39Z,0
와타시 어째서 8시에 샤워를 해버린거냐 큿소 짭폭도였던거냐구,성용현,2022-05-07T11:20:05Z,0
진짜 최고다 르르땅 ㅜㅜ 영원하자 🎉🎉,모모씨와짱이,2022-05-07T11:20:03Z,2
하.. 너무 좋다....,:P,2022-05-07T11:20:02Z,0
04:04  자막오류있습니다!!,빅해머,2022-05-07T11:19:59Z,1
중간에 남세돌임?,블,2022-05-07T11:19:42Z,0
주폭소년단,ㅍㅍ,2022-05-07T11:22:48Z,0
"이세돌이 가장 많이하는 거짓말 작은거온다와 기대컨하세요.
또 속았어!
곡 내외로 서사가 녹아있어서 너무 좋았어요 ㅠㅠ",Merry J,2022-05-07T11:19:34Z,0
"긔엽네요,,,",기맹빈,2022-05-07T11:19:23Z,0
르르땅 의상 너무 이뿌다...,북버거,2022-05-07T11:19:22Z,0
주르르 체고야!,천성규,2022-05-07T11:19:18Z,0
아니 개사 미쳤어 진짜 ㅠㅠ,호랑,2022-05-07T11:19:14Z,0
모션캡처라서 더좋음 ㅜㅜ 최고다 르릇당!!! 너무 고생했서,0 _,2022-05-07T11:19:11Z,0
이세돌 마스터의 엔딩장면인가요? 공구리 치던게 엊그제 같은데 ㅠㅠ,챠차마루,2022-05-07T11:18:57Z,1
"최고다 주르르 !!!!!!!!!!!!!!
주르르 사랑해♥️♥️♥️",김만수,2022-05-07T11:18:57Z,0
와 번역도 너무 찰떡이고 ㅠㅠ 원곡이랑 발음 비슷한 단어로 만든것도 대박이다... 이세돌 콘서트하면 한명씩 개인 무대할때 나올거같은 ...ㅠㅠ 개인무대하고 나서 앵콜할때 멤버들이랑 같이 부를거같아.... 나 르르땅 사랑하나봐.....,뱜,2022-05-07T11:18:47Z,3
와 rr땅 머시따!,상순이,2022-05-07T11:18:35Z,0
"이제는 자기를 좋아해 주는 사람들에게 감동이랑 재미 마음을 밝혀주는 스타가 된 르르땅 
곡 개사도 너무 찰지고 무대도 너무 좋아!!!!!!~ 👍
르르땅 본인에게도 팬들에게도 추억과 애정이 담긴 곡 만큼 많은 사람들이 듣고 좋아해줬으면!!",김루파,2022-05-07T11:18:29Z,142
최고다! Rrr땅!!,DANTE KIM,2022-05-07T11:18:14Z,0
개사 겁나잘했네,별찬마루,2022-05-07T11:18:13Z,0
안녕하세요! 야광봉을 흔드는걸 담당했던 폭스입니다. 무대에서 직접 보니 실물이 훨씬 더 이쁘시더군요 앞으로도 진군하시는 날이 나날히 계속되었으면 좋겠습니다! RR땅~! 다이스키!,ark P,2022-05-07T11:18:12Z,0
"르르땅 고생하셨어요! 준비하느라 많이 힘들었을텐데 좋은 노래 예쁜 목소리로 불러줘서 고맙습니당 
뮤비도 진짜 예쁘게 잘 나왔네요! 킹아! 

P.S. 4:04~4:07 새로운 막을 열어보자 지금 -> 아름답게 핀 시작을 할게요 
        4:14 M@sterpiec -> M@sterpiece 자막 수정해야 될 것 같아요! 헤헤 칭찬해줭 (답글 추가 완료!)",난누구,2022-05-07T11:18:06Z,26
영상 자체 자막이다보니 수정하려면 영상 내리고 다시 재업로드하셔야되서 그냥 두실수도.. ㅎ ㅠ,ZD장인,2022-05-07T15:12:38Z,0
그 다음 M@STERPIECE!!도 오타,Ssssssss,2022-05-07T11:21:04Z,1
르르땅이 직접춘 마스터피스.. 너무킹~아,이선재,2022-05-07T11:18:02Z,0
복장이 태극기 같아서 가슴이 웅장해 지는군요. 태극전사 주르르 파이팅!,대사군,2022-05-07T11:17:45Z,0
모션캡쳐로 직접 쳤다는거 자체가 너무 멋있네요 ㅎㅎ 잘 봤습니다,튀김소보루,2022-05-07T11:17:37Z,1
뢴트P..,동백,2022-05-07T11:17:32Z,0
"어떻게 아이마스까지 사랑하겠어... 주르르를 사랑하는 거지...
근데 확실히 르르땅 음색도 좋고 음정도 안정적이여서 생각보다 듣기 좋은 노래네요 킹아~",오영석,2022-05-07T11:17:29Z,0
이제 난 르르땅뿐이야...,랄라블라썬,2022-05-07T11:17:26Z,0
귀엽추 😍,지은,2022-05-07T11:17:02Z,0
"생생정보: 

1. 이 춤은 모두 주르르님이 직접 추신 것이다!+모션캡쳐를 위해 쫄쫄이를 입고 열심히 추셨다. 그때문에 몸살이 걸리셨다는 소문이 있다.
2. 주폭소년단(뒤에 백댄서분들)이 뮤비에 출연하는 바람에, 그 전날 급하게 주폭소년단 유튜브를 올릴 수 밖에 없었다.",신민섭,2022-05-07T11:17:00Z,1
"04:04 자막 이슈
05:11 공중부양 이슈",박건우,2022-05-07T11:16:41Z,0
MC무현 화이팅!!!,워워칠맨,2022-05-07T11:16:39Z,1
이세돌의 스토리에는 감동이 있다..,태기당,2022-05-07T11:16:30Z,0
킹째서 내 눈에 눈물이 나버리는것이야.. 아이돌로서의 주르르의 앞날을 응원합니다!!! 흐어엉!!!!,너쪼릐,2022-05-07T11:16:29Z,0
사!랑!해!요! 르르땅~! 최고다 이세돌~!,이르미,2022-05-07T11:16:20Z,0
르르땅이 직접 춘거라니.. mmd인줄알았다,잇슝,2022-05-07T11:16:13Z,0
좋았다... 근데 이세돌 다 함께 부르는 것도 보고 싶다 ㅠ 언젠가 누군가가 왁물원에 불법으로 올려주겠지?,기피,2022-05-07T11:16:02Z,0
모션캡쳐 직접 해서 커버곡 올리다니 르르땅 대단해! 킹아!,모카스콘,2022-05-07T11:16:00Z,0
"직접 춤연습하셔서 찍은거라고??ㄷㄷㄷ 
최고다 르르땅!!",닉넴결정장애,2022-05-07T11:15:57Z,6
"와 르르땅 마스터피스 너무 좋다
과제곡에서 아이돌 르르땅이 부르는 마스터피스!!! 여러의미로 너무 좋습니다😖",랜수,2022-05-07T11:15:53Z,0
"아이돌은 스토리다..
르르땅 직접 춤추시고 이틀동안 편집한다고 고생하셧습니다 ㅠㅠㅠ
다시 이곡을 들으니까 정말 감격적입니다
중간중간에 촬영한것도 들어있고 끝까지 노래듣는것도 너무 좋아요ㅠㅠㅠ
영상 제작에 관련된 모든 분들 수고하셨고 조회수 떡상가즈아! 주스터피스는 모두가 들어야합니다❤❤❤❤",리일파,2022-05-07T11:15:51Z,59
W,무맹왕,2022-05-07T11:15:45Z,0
너무 좋네요ㅠㅠㅠ 왕킹아💖💖💖,이것저것,2022-05-07T11:15:44Z,0
나는 너무 좋습니다 르르땅,멘토,2022-05-07T11:15:41Z,0
최고다 주르르!!!!,love Kokoro,2022-05-07T11:15:40Z,0
마스터피스...꿈을 쫓아 나아가는 주르르..정말 최고의 조합이군요..!멋진 미소였습니다..!,뢴트게늄,2022-05-07T11:15:37Z,5407
meow,Professor of the Dark Arts,2022-05-27T03:09:29Z,0
뢴프로듀서ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,주나라,2022-05-23T04:30:06Z,0
르르땅을 뽑아주셔서 감사합니다 뢴트님,구름,2022-05-18T18:40:11Z,0
"그의 패스 선택은 진짜 ""신""이다.",김민재,2022-05-15T05:37:17Z,0
P에게 이 노래는 무슨 의미인가요,하프 ハプ,2022-05-14T00:34:49Z,0
우효 최고다 르르땅!!! 언제나 응원할께wwwwwwwwwwww,다윈,2022-05-07T11:15:36Z,0
아 왁굳형 도네 노래가 이거였구나!! ㅋㅋㅋㅋㅋ,이정수,2022-05-07T11:15:30Z,0
르르땅 사이고다!!!!!,dh,2022-05-07T11:15:26Z,0
아니 한국어 개사 일본어 발음 고려해서 만들었네ㅋㅋ,Misikga,2022-05-07T11:15:22Z,0
개미친 ㅠㅠ 르르땅 영원해,뱜,2022-05-07T11:15:21Z,0
mmd가 아니라 모션캡쳐를 이용해서 직접 춤을 추셨다네요! 더욱 감동적이고 감회사 새롭네요 르르땅 영원히 함께해!!!!!💖💖💖💖,당지이,2022-05-07T11:15:20Z,0
모션캡쳐ㅠㅠㅠㅠㅠㅠㅠ르르땅 최고야,비구름,2022-05-07T11:15:14Z,0
MMD 없이 하는 댄스곡 첫 시도!! 모션캡쳐 성공적이야 르르땅~,김성진,2022-05-07T11:15:11Z,0
우리들의 M@sterpiece.. 그것은 르르땅이 아니였을까..?,황민규,2022-05-07T11:15:08Z,1
킹아~,Gatsby Song,2022-05-07T11:15:05Z,0
king-A,메리도트그린,2022-05-07T11:14:58Z,0
wwwwwwwwwwwwwwwwwwwwwww,맞지그건,2022-05-07T11:14:48Z,0
"주이언티스트, 르스터피스는 전설이다…",*짜노,2022-05-07T11:14:46Z,2
와 감탄밖에 안나온다 미쳤다...,닭,2022-05-07T11:14:46Z,0
헉...아이마스노래에 주르르 님이라니.. 너무 좋다..,요일,2022-05-07T11:14:44Z,0
주르르가 직접 춘 마스터피스를 어떻게 참아요…?,ㅊㅇㅈ,2022-05-07T11:14:40Z,0
"처음에 애니를 접했을 때 본 애니가 아이마스였는데 마스터피스를 르르땅이 커버하다니ㅠㅠ
르르땅의 마스터피스 들을 때 너무 좋고 처음 봤던 애니였던지 눈물이 나네요
보는 동안 너무 좋았어요 춤도 노래도 너무 좋았어요",사토2,2022-05-07T11:14:37Z,0
4:10초쯤부터 자막 다시 수정해야할것 같아요 편집자님,Misikga,2022-05-07T11:14:36Z,2
최고다 르르땅,뚝딱,2022-05-07T11:14:31Z,1
전부터 늘 그리던 풀버전....아틀란티스트 소녀도 존버들어갑니다,가명전사김철수,2022-05-07T11:14:26Z,1
주르르 짱이닷 ⊂('ω'⊂ )))Σ≡=─💨💨💨,무메이 눈나 나주거,2022-05-07T11:14:25Z,0
항상 화이팅,오키테가미,2022-05-07T11:14:24Z,0
르르땅 체고야 사랑해 ㅠㅠㅠㅠ,박스,2022-05-07T11:14:23Z,0
이렇게 갑자기 필살기 쓰면 어떡해 주르주르땅ㅋㅋㅋ 르르땅 사이코다제~!!!,윤섭,2022-05-07T11:14:15Z,0
"르르땅과 가장 어울리는 노래ㅠㅠ
이게바로 명작이다ㅠㅠ✌",아이스핫초코_,2022-05-07T11:14:14Z,1
르르땅의 마스터피스 가슴이 웅장해진다!!!,낭만여행러,2022-05-07T11:14:04Z,0
주르르! 주르르! 주르르!!! 마스터피스 너무 좋아요!!!!!!!!!!!!!!😍,사냥꾼코브,2022-05-07T11:13:55Z,1
최고다 르르땅 ㅠㅠㅠㅠ,문군,2022-05-07T11:13:52Z,0
르릇당! 최고다,지원,2022-05-07T11:13:47Z,0
삶이 드라마네,케케몬,2022-05-07T11:13:47Z,0
"이게 아이돌이지
르르땅 너무 예쁘다!!!!!!!",올므,2022-05-07T11:13:42Z,0
세사빠와 세계관 공유라니 가슴이 확장된다,강철달팽이.,2022-05-07T11:13:38Z,0
르르땅체고다!!!!!!!!!!!!!,성이름,2022-05-07T11:13:29Z,0
진짜 처음 숙제곡 들을때부터 이거 르르땅이랑 목소리 쥰내 잘맞아서 기대햇는데 너무 킹아ㅠㅜㅠㅠㅠㅠ,연구기,2022-05-07T11:13:27Z,1
WWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWW,주나라,2022-05-07T11:13:26Z,0
댕같이 성공한 후 같은 곡을 재커버 크으.....,mori,2022-05-07T11:13:23Z,0
재밌다,Recruit,2022-05-07T11:13:20Z,0
최고다!! 르릇당 ...ㅠㅠ,삐약삐약코끼리,2022-05-07T11:13:17Z,0
이노래가 묘한게 별 생각않고 들으면 일본어로 부르는거 같음 ㅋㅋㅋ,박태준,2022-05-07T11:13:15Z,0
르르땅 기대컨하라면서... 댕잘했잖아,나나치좋아,2022-05-07T11:13:15Z,0
"이게 나오다니 ㅠㅠ
진짜 살아있길 잘했어 ㅠㅠㅠㅠㅠㅠ",검은토끼 BLACKRABBIT,2022-05-07T11:13:14Z,0
르르땅!!!!!,아무개,2022-05-07T11:13:14Z,0
